pid,pid_s,coupleid,countyid14,gender,age,edu,han_race,hukou,kids,income,fincome_per,urban,marriage_sat,secon_sat,shw_sat,division,hwh,work_only,femma,c_childage_min,c_elderpres,c_elderage_min,c_elderage_max
3309,3308,3811,307,Female,32,Junior high school or below,han,1,1,48532,21000,Urban,4,3,4,2,1,0,3,8,1,67,67
3318,3319,3829,307,Female,48,Junior high school or below,han,0,1,30000,6000,Urban,5,5,3,5,2,0,5,27,,,
3319,3318,3829,307,Male,50,Junior high school or below,han,0,1,50000,6000,Urban,3,2,2,5,1,0,4,27,,,
3321,3320,3830,307,Male,34,3-year college,han,0,1,65000,25920,Urban,4,3,3,3,1,0,2,5,1,66,66
3320,3321,3830,307,Female,32,Senior high school/secondary school/tec,han,0,1,42000,25920,Urban,4,4,5,4,0,0,5,5,1,66,66
3325,3324,3841,308,Male,45,3-year college,han,0,1,80000,40000,Urban,5,4,5,5,2,0,3,19,0,,
3324,3325,3841,308,Female,45,3-year college,han,0,1,82000,40000,Urban,5,4,3,3,3,0,3,19,0,,
3327,3326,3849,308,Male,33,4-year college/Bachelor's degree or above,.,0,1,120000,29000,Urban,5,4,5,4,0,0,4,6,1,60,60
3326,3327,3849,308,Female,32,4-year college/Bachelor's degree or above,.,1,1,52000,29000,Urban,5,5,5,3,0,0,2,6,1,60,60
3329,3328,3851,308,Female,27,Junior high school or below,han,1,1,4400,60000,Urban,3,3,1,2,2.5,0,5,1,0,,
3328,3329,3851,308,Male,32,Junior high school or below,han,1,1,88000,60000,Urban,4,4,5,3,1,0,2,1,0,,
7920,7921,3852,36,Male,36,Junior high school or below,han,1,1,5000,23333.33,Rural,5,5,5,1,5,0,2,4,0,,
7921,7920,3852,36,Female,27,Junior high school or below,han,1,1,23000,23333.33,Rural,5,5,5,3,2,0,4,4,0,,
3331,3330,3855,308,Female,45,Junior high school or below,han,0,1,19200,28000,Rural,5,5,5,5,3,0,5,23,0,,
3330,3331,3855,308,Male,46,Junior high school or below,han,0,1,55000,28000,Rural,5,5,5,5,0,0,5,23,0,,
3344,3345,3871,308,Female,35,4-year college/Bachelor's degree or above,han,0,2,90000,50133.33,Rural,4,4,3,3,4,0,3,0,1,63,63
3345,3344,3871,308,Male,33,Senior high school/secondary school/tec,han,0,2,31200,50133.33,Rural,5,5,5,3,1,0,3,0,1,63,63
3349,3348,3876,308,Female,43,Junior high school or below,han,0,1,41000,53601.33,Rural,5,5,5,3,4,0,3,19,,,
3348,3349,3876,308,Male,44,Junior high school or below,han,0,1,77204,53601.33,Rural,5,5,5,1,0.5,0,3,19,,,
3353,3352,3880,308,Female,35,4-year college/Bachelor's degree or above,han,0,1,70000,56666.67,Rural,5,4,4,1,1.5,0,1,7,0,,
3352,3353,3880,308,Male,36,4-year college/Bachelor's degree or above,han,0,1,100000,56666.67,Rural,5,5,4,4,0.5,0,3,7,0,,
3355,3354,3883,308,Female,31,3-year college,han,0,1,60000,21818.18,Rural,5,5,5,2,1,0,2,2,1,59,59
3354,3355,3883,308,Male,31,3-year college,han,0,1,65000,21818.18,Rural,5,4,4,1,0.5,0,1,2,1,59,59
3357,3356,3887,308,Female,33,Senior high school/secondary school/tec,han,1,1,35000,35000,Rural,5,4,3,2,1,0,3,9,,,
3356,3357,3887,308,Male,32,Senior high school/secondary school/tec,han,0,1,70000,35000,Rural,5,5,5,3,0.5,0,3,9,,,
3358,3359,3889,308,Female,35,Junior high school or below,han,,1,26840,30613.33,Rural,3,3,1,5,3,0,3,13,0,,
3359,3358,3889,308,Male,39,Junior high school or below,han,0,1,65000,30613.33,Rural,4,5,5,5,0,0,3,13,0,,
3361,3360,3894,308,Female,30,4-year college/Bachelor's degree or above,han,0,1,60000,21200,Urban,5,5,3,1,0.5,0,4,3,1,57,57
3360,3361,3894,308,Male,32,3-year college,han,0,1,45000,21200,Urban,5,5,4,3,0.5,0,3,3,1,57,57
3363,3362,3898,308,Female,33,3-year college,han,0,1,48000,24500,Urban,4,4,3,3,1,0,3,5,1,64,64
3362,3363,3898,308,Male,38,Senior high school/secondary school/tec,han,1,1,48000,24500,Urban,4,3,4,3,0.5,0,4,5,1,64,64
3366,3367,3908,308,Female,29,4-year college/Bachelor's degree or above,.,0,1,30000,21900,Urban,4,4,4,4,0.5,0,1,1,1,55,55
3367,3366,3908,308,Male,31,3-year college,han,0,1,82000,21900,Urban,5,5,5,2,0,0,4,1,1,55,55
3373,3372,3914,308,Female,43,Junior high school or below,han,1,2,35000,16000,Rural,5,5,5,5,0,0,5,9,1,65,65
3372,3373,3914,308,Male,43,Junior high school or below,.,1,2,45000,16000,Rural,5,5,5,2,0,0,5,9,1,65,65
3375,3374,3916,308,Female,25,Junior high school or below,han,1,1,17000,2000,Rural,5,5,2,3,2,0,3,4,1,60,60
3374,3375,3916,308,Male,30,Junior high school or below,han,1,1,50000,2000,Rural,5,5,5,1,1,0,5,4,1,60,60
3377,3376,3917,308,Male,43,Junior high school or below,han,1,2,40000,16334,Rural,5,5,3,4,2,0,1,12,1,78,78
3376,3377,3917,308,Female,39,Junior high school or below,han,1,2,40000,16334,Urban,,,,,,0,,12,1,78,78
3379,3378,3918,308,Male,45,Junior high school or below,han,1,1,70000,28160,Rural,5,5,5,3,0.5,0,3,24,0,,
3378,3379,3918,308,Female,46,Junior high school or below,han,1,1,40800,28160,Rural,4,3,4,5,4,0,5,24,0,,
3381,3380,3919,308,Female,46,Junior high school or below,han,0,2,36000,14400,Rural,4,5,4,3,2,0,3,25,0,,
3380,3381,3919,308,Male,46,Junior high school or below,han,1,2,36000,14400,Rural,4,3,4,3,0.5,0,3,25,0,,
3384,3385,3921,308,Male,47,Junior high school or below,han,1,1,40000,40200,Rural,5,5,5,5,2,0,5,22,0,,
3385,3384,3921,308,Female,44,Junior high school or below,han,1,1,38400,40200,Rural,4,4,2,4,1,0,5,22,0,,
3388,3389,3923,308,Male,46,Junior high school or below,han,1,1,70710,66666.66,Rural,5,5,5,5,0,0,5,21,0,,
3389,3388,3923,308,Female,41,Junior high school or below,han,1,1,36000,66666.66,Rural,5,5,5,3,2,0,5,21,0,,
3391,3390,3929,308,Female,47,3-year college,han,0,1,42000,33333.33,Urban,5,4,4,3,2,0,3,21,0,,
3390,3391,3929,308,Male,47,4-year college/Bachelor's degree or above,han,0,1,140000,33333.33,Urban,5,4,5,4,2,0,3,21,0,,
3392,3393,3933,308,Male,38,Junior high school or below,han,0,1,28000,20120,Urban,5,3,3,4,0.5,0,4,3,1,65,65
3393,3392,3933,308,Female,39,Junior high school or below,han,1,1,30000,20120,Urban,4,3,4,4,2,0,4,3,1,65,65
3394,3395,3935,308,Male,38,Senior high school/secondary school/tec,han,0,1,44400,28800,Urban,4,4,5,2,1,0,3,10,1,65,65
3395,3394,3935,308,Female,33,Senior high school/secondary school/tec,han,0,1,48000,28800,Urban,5,5,4,3,0.5,0,4,10,1,65,65
3399,3398,3939,308,Female,32,4-year college/Bachelor's degree or above,han,0,2,85000,12500,Urban,4,3,2,5,1,0,3,4,1,62,62
3398,3399,3939,308,Male,32,3-year college,han,0,2,41600,12500,Urban,5,5,5,5,0,0,5,4,1,62,62
3403,3402,3945,308,Male,43,4-year college/Bachelor's degree or above,han,0,1,120000,42240,Urban,5,5,5,1,0,0,3,16,1,70,70
3402,3403,3945,308,Female,43,Senior high school/secondary school/tec,han,0,1,60000,42240,Urban,5,5,5,1,1,0,1,16,1,70,70
3406,3407,3953,308,Female,45,Junior high school or below,han,0,1,24000,22666.67,Urban,5,5,1,5,2,0,5,22,0,,
3407,3406,3953,308,Male,46,Junior high school or below,han,0,1,63600,22666.67,Urban,5,5,5,3,1,0,3,22,0,,
3409,3408,3957,310,Female,31,Junior high school or below,han,0,1,36000,21280,Rural,3,3,3,5,1.5,0,3,7,1,55,55
3408,3409,3957,310,Male,32,Junior high school or below,han,1,1,36000,21280,Rural,5,5,5,5,1,0,1,7,1,55,55
3410,3411,3959,310,Male,35,Junior high school or below,han,0,1,60000,26080,Rural,5,5,5,3,1,0,3,12,1,60,60
3411,3410,3959,310,Female,33,Junior high school or below,han,0,1,30000,26080,Rural,5,4,5,4,1.5,0,2,12,1,60,60
3414,3415,3964,310,Male,49,Junior high school or below,han,1,1,55800,41420,Rural,5,5,5,4,1,0,3,21,0,,
3415,3414,3964,310,Female,49,Junior high school or below,han,0,1,22080,41420,Rural,5,5,5,3,2,0,4,21,0,,
3417,3416,3968,310,Female,41,Junior high school or below,han,1,1,30000,25666,Rural,4,4,4,3,1.5,0,3,17,1,70,70
3416,3417,3968,310,Male,42,Junior high school or below,han,1,1,60000,25666,Rural,4,4,3,3,0.5,0,4,17,1,70,70
3419,3418,3970,310,Female,42,Junior high school or below,han,0,1,50000,37393.33,Rural,5,5,4,1,0.5,0,5,18,0,,
3418,3419,3970,310,Male,41,Junior high school or below,han,1,1,48000,37393.33,Rural,5,5,5,2,2,0,3,18,0,,
3420,3421,3972,310,Male,45,Junior high school or below,han,1,1,30000,22080,Rural,5,3,4,4,1,0,4,22,1,70,70
3421,3420,3972,310,Female,47,3-year college,han,0,1,40000,22080,Rural,5,4,4,2,1,0,2,22,1,70,70
3426,3427,3981,310,Male,32,Junior high school or below,han,0,1,75000,33333.33,Rural,5,4,4,3,1,0,4,7,1,55,55
3427,3426,3981,310,Female,31,Junior high school or below,non-han,0,1,42000,33333.33,Rural,5,4,4,3,2,0,3,7,1,55,55
3436,3437,3992,310,Male,49,Junior high school or below,han,0,1,22000,30000,Rural,5,5,5,3,1,0,3,26,0,,
3437,3436,3992,310,Female,50,Junior high school or below,han,0,1,22000,30000,Rural,5,5,3,3,2,0,2,26,0,,
3439,3438,3993,310,Female,40,Junior high school or below,han,0,1,19200,16900,Rural,5,5,3,5,1,0,5,17,1,68,68
3438,3439,3993,310,Male,40,Junior high school or below,han,0,1,37000,16900,Rural,5,5,5,5,1,0,5,17,1,68,68
3447,3446,4007,312,Male,42,Junior high school or below,han,0,1,24000,18750,Urban,5,5,5,5,2,0,5,19,1,67,67
3446,3447,4007,312,Female,40,Junior high school or below,han,0,1,20000,18750,Urban,5,5,2,1,1,0,1,19,1,67,67
3449,3448,4010,312,Female,29,4-year college/Bachelor's degree or above,han,0,0,70000,30000,Urban,,,,1,0,0,1,,1,52,52
3448,3449,4010,312,Male,29,3-year college,.,0,0,45000,30000,Urban,5,5,5,3,0.5,0,3,,1,52,52
3450,3451,4015,312,Male,42,Junior high school or below,.,0,1,24000,10400,Urban,5,5,5,1,0,0,2,3,1,65,65
3451,3450,4015,312,Female,38,Junior high school or below,han,0,1,25000,10400,Urban,4,5,4,2,1,0,2,3,1,65,65
3452,3453,4017,312,Male,35,3-year college,han,0,1,60000,28400,Urban,5,5,5,3,0,0,4,10,1,60,60
3453,3452,4017,312,Female,34,3-year college,han,1,1,50000,28400,Urban,5,5,3,3,1,0,3,10,1,60,60
3454,3455,4020,312,Male,31,Senior high school/secondary school/tec,han,0,1,48000,14000,Urban,4,5,5,4,0,0,4,8,1,58,58
3455,3454,4020,312,Female,33,Senior high school/secondary school/tec,han,0,1,36000,14000,Urban,4,3,1,1,0.5,0,5,8,1,58,58
3457,3456,4022,312,Female,40,Junior high school or below,han,0,1,30000,16500,Urban,4,4,3,4,5,0,3,15,1,65,65
3456,3457,4022,312,Male,41,Junior high school or below,han,0,1,30000,16500,Urban,5,5,5,4,0.5,0,3,15,1,65,65
3459,3458,4023,312,Male,45,Senior high school/secondary school/tec,han,0,2,50000,10714.29,Urban,5,5,5,4,2,0,2,13,1,65,65
3458,3459,4023,312,Female,42,3-year college,han,0,2,30000,10714.29,Urban,5,5,5,1,0.5,0,1,13,1,65,65
3460,3461,4028,312,Female,30,4-year college/Bachelor's degree or above,han,0,1,48000,29428.57,Urban,3,3,1,3,1,0,4,5,1,55,55
3461,3460,4028,312,Male,31,3-year college,han,0,1,90000,29428.57,Urban,4,3,4,3,0.5,0,4,5,1,55,55
3462,3463,4030,312,Female,27,3-year college,.,0,1,24000,36000,Urban,5,5,2,2,0.5,0,3,3,1,49,49
3463,3462,4030,312,Male,27,3-year college,han,0,1,40000,36000,Urban,5,5,5,1,0,0,4,3,1,49,49
3464,3465,4035,312,Male,27,Senior high school/secondary school/tec,.,0,0,36000,8400,Urban,4,3,3,3,0,0,3,,1,51,51
3465,3464,4035,312,Female,26,3-year college,han,0,0,30000,8400,Urban,4,4,4,3,1,0,3,,1,51,51
3467,3466,4036,312,Female,37,Junior high school or below,han,0,1,40000,17700,Urban,5,5,5,4,0.5,0,4,15,1,67,67
3466,3467,4036,312,Male,41,Junior high school or below,han,0,1,36000,17700,Urban,5,5,5,4,2,0,4,15,1,67,67
3468,3469,4040,312,Female,36,Junior high school or below,han,0,1,50000,21200,Urban,5,5,5,3,0,0,2,13,1,61,61
3469,3468,4040,312,Male,36,Senior high school/secondary school/tec,han,0,1,30000,21200,Urban,5,5,5,3,0,0,3,13,1,61,61
3470,3471,4042,312,Female,27,Senior high school/secondary school/tec,.,0,1,15000,17146.67,Urban,4,5,1,1,0,0,1,0,1,52,52
3471,3470,4042,312,Male,31,4-year college/Bachelor's degree or above,han,0,1,60000,17146.67,Urban,4,4,3,4,0,0,2,0,1,52,52
3476,3477,4046,312,Male,36,Junior high school or below,han,1,2,40000,20000,Rural,5,5,5,5,0,0,3,7,0,,
3477,3476,4046,312,Female,37,Junior high school or below,han,1,2,40000,20000,Rural,5,5,5,3,2,0,5,7,0,,
3480,3481,4048,312,Male,45,Junior high school or below,han,1,2,36000,41000,Urban,5,5,5,3,0,0,1,21,0,,
3481,3480,4048,312,Female,39,Junior high school or below,han,1,2,36000,41000,Urban,5,5,5,3,2,0,3,21,0,,
3482,3483,4049,312,Male,26,Junior high school or below,han,1,1,60000,35133.33,Rural,5,5,5,5,0,0,5,4,0,,
3483,3482,4049,312,Female,26,Junior high school or below,han,1,1,45000,35133.33,Rural,4,4,2,5,1,0,5,4,0,,
3485,3484,4050,312,Male,35,Junior high school or below,han,1,1,50000,26666.67,Rural,4,5,4,3,1,0,5,9,0,,
3484,3485,4050,312,Female,33,Junior high school or below,han,1,1,30000,26666.67,Rural,5,5,3,3,3,0,1,9,0,,
3489,3488,4052,312,Female,46,Junior high school or below,han,0,1,30000,385000,Urban,5,5,1,5,8,0,5,27,0,,
3488,3489,4052,312,Male,50,Senior high school/secondary school/tec,han,0,1,50000,385000,Urban,5,5,5,5,0,0,5,27,0,,
3499,3498,4083,312,Female,45,Junior high school or below,han,0,1,21840,46666.67,Urban,4,3,2,5,2,0,2,23,0,,
3498,3499,4083,312,Male,47,Junior high school or below,han,0,1,30000,46666.67,Urban,5,5,5,3,2,0,3,23,0,,
3503,3502,4087,312,Female,41,Junior high school or below,han,0,1,19440,16666.67,Urban,4,5,3,3,2,0,1,18,0,,
3502,3503,4087,312,Male,43,Junior high school or below,han,0,1,48000,16666.67,Urban,5,5,5,3,1,0,3,18,0,,
3507,3506,4095,312,Male,38,Junior high school or below,han,0,1,40000,18021.6,Urban,4,4,3,3,1,0,3,11,1,62,62
3506,3507,4095,312,Female,36,Junior high school or below,han,0,1,1200,18021.6,Urban,3,4,3,2,1,0,3,11,1,62,62
3511,3510,4104,314,Male,40,Senior high school/secondary school/tec,han,1,1,55000,31600,Rural,5,4,5,5,0.5,0,2,8,1,60,60
3510,3511,4104,314,Female,34,Junior high school or below,han,1,1,60000,31600,Rural,5,5,3,3,1,0,5,8,1,60,60
3512,3513,4107,314,Male,45,Junior high school or below,han,0,1,50000,18000,Rural,5,5,5,4,1,0,5,19,1,79,79
3513,3512,4107,314,Female,47,Junior high school or below,han,0,1,20000,18000,Rural,5,5,5,3,0,0,5,19,1,79,79
3515,3514,4109,314,Female,30,Junior high school or below,han,1,1,25000,23400,Rural,5,4,4,5,2,0,4,9,1,58,58
3514,3515,4109,314,Male,35,Junior high school or below,han,0,1,35000,23400,Rural,5,4,5,5,0,0,3,9,1,58,58
3521,3520,4118,314,Male,37,3-year college,han,0,1,94000,34259.2,Rural,4,4,4,2,1,0,3,10,1,57,57
3520,3521,4118,314,Female,33,Junior high school or below,han,1,1,30000,34259.2,Rural,5,5,5,3,2,0,3,10,1,57,57
3523,3522,4121,314,Male,32,4-year college/Bachelor's degree or above,han,0,1,120000,61680,Urban,4,4,4,3,0,0,5,5,1,58,58
3522,3523,4121,314,Female,33,4-year college/Bachelor's degree or above,han,0,1,70000,61680,Rural,4,4,3,3,0,0,4,5,1,58,58
3527,3526,4123,314,Female,34,3-year college,han,1,1,30000,26666.67,Urban,4,4,5,2,1,0,2,9,0,,
3526,3527,4123,314,Male,42,4-year college/Bachelor's degree or above,han,0,1,60000,26666.67,Urban,4,4,5,4,2,0,4,9,0,,
3532,3533,4130,314,Male,33,Senior high school/secondary school/tec,han,0,1,35000,26000,Urban,5,5,5,3,0,0,1,6,0,,
3533,3532,4130,314,Female,34,4-year college/Bachelor's degree or above,han,0,1,45000,26000,Urban,3,2,1,2,0.3,0,2,6,0,,
3543,3542,4141,308,Female,43,Junior high school or below,han,1,1,36000,36333.33,Urban,3,3,3,3,1,0,4,19,0,,
3542,3543,4141,308,Male,43,Junior high school or below,han,1,1,59000,36333.33,Urban,5,5,3,5,1,0,5,19,0,,
3551,3550,4149,312,Female,33,4-year college/Bachelor's degree or above,han,0,1,270000,66000,Urban,4,4,4,1,0,0,1,3,1,61,61
3550,3551,4149,312,Male,34,3-year college,han,1,1,220000,66000,Urban,5,5,4,1,0.5,0,1,3,1,61,61
3553,3552,4151,308,Male,49,3-year college,han,0,1,380000,100000,Urban,4,5,4,4,0.2,0,3,15,0,,
3552,3553,4151,308,Female,37,Senior high school/secondary school/tec,han,1,1,100000,100000,Urban,5,4,4,3,1,0,3,15,0,,
3556,3557,4153,308,Male,34,Junior high school or below,han,0,1,70000,33560,Urban,4,3,3,4,0.5,0,3,5,1,60,60
3557,3556,4153,308,Female,33,Senior high school/secondary school/tec,han,1,1,45000,33560,Urban,4,4,4,2,0,0,5,5,1,60,60
3559,3558,4157,318,Female,44,Senior high school/secondary school/tec,han,0,1,16000,18333.33,Urban,5,3,5,3,0,0,1,25,0,,
3558,3559,4157,318,Male,48,Junior high school or below,.,0,1,27000,18333.33,Urban,5,4,4,4,1,0,1,25,0,,
3565,3564,4161,318,Female,29,3-year college,han,0,1,70000,15600,Urban,5,4,3,3,1,0,3,4,1,60,60
3564,3565,4161,318,Male,34,4-year college/Bachelor's degree or above,han,0,1,37800,15600,Urban,5,4,4,1,0.5,0,1,4,1,60,60
3570,3571,4166,318,Male,44,Junior high school or below,han,0,1,27000,27786.67,Urban,4,4,4,4,0.2,0,4,20,0,,
3571,3570,4166,318,Female,44,Senior high school/secondary school/tec,han,0,1,30000,27786.67,Urban,4,4,4,1,1,0,1,20,0,,
3582,3583,4185,318,Male,39,Junior high school or below,han,0,1,67200,26000,Urban,5,5,5,4,0,0,1,16,1,65,65
3583,3582,4185,318,Female,40,Junior high school or below,han,0,1,40000,26000,Urban,3,3,4,5,3,0,5,16,1,65,65
3596,3597,4202,318,Female,43,Senior high school/secondary school/tec,han,0,1,20840,21368,Urban,5,4,4,4,1,0,3,20,1,67,67
3597,3596,4202,318,Male,46,Junior high school or below,han,0,1,36000,21368,Urban,4,4,4,3,1,0,3,20,1,67,67
3602,3603,4213,318,Male,33,Junior high school or below,han,0,1,30000,24000,Urban,5,5,3,5,0,0,3,10,1,54,54
3603,3602,4213,318,Female,33,Senior high school/secondary school/tec,han,0,1,50000,24000,Urban,5,5,4,1,1,0,1,10,1,54,54
3605,3604,4216,318,Female,31,4-year college/Bachelor's degree or above,han,0,1,40000,22880,Urban,5,4,4,3,1,0,5,4,1,58,58
3604,3605,4216,318,Male,35,Junior high school or below,.,0,1,24000,22880,Urban,4,4,4,4,0,0,1,4,1,58,58
3609,3608,4228,318,Female,26,4-year college/Bachelor's degree or above,han,0,0,50000,93200,Rural,5,5,3,3,1,0,5,,1,51,51
3608,3609,4228,318,Male,28,3-year college,.,0,0,10000,93200,Rural,5,5,3,3,0,0,5,,1,51,51
3610,3611,4230,318,Male,44,Junior high school or below,han,0,1,70000,32700,Rural,5,5,5,5,0,0,1,21,1,66,66
3611,3610,4230,318,Female,44,Junior high school or below,han,0,1,50000,32700,Rural,5,5,5,5,1,0,3,21,1,66,66
3613,3612,4232,318,Female,45,Junior high school or below,han,0,1,25480,23333.33,Rural,2,2,2,3,1,0,1,20,0,,
3612,3613,4232,318,Male,45,Junior high school or below,han,0,1,5600,23333.33,Rural,5,5,5,2,1,0,1,20,0,,
3615,3614,4237,319,Male,33,Junior high school or below,han,1,1,38400,8660,Urban,5,5,5,5,2,0,5,1,1,57,57
3614,3615,4237,319,Female,31,Junior high school or below,.,1,1,13000,8660,Urban,5,5,4,4,2,0,4,1,1,57,57
3618,3619,4242,319,Female,43,Junior high school or below,han,1,2,16000,14250,Urban,3,4,3,3,4,0,3,15,0,,
3619,3618,4242,319,Male,42,Junior high school or below,han,1,2,40000,14250,Urban,5,3,4,5,2,0,5,15,0,,
3620,3621,4243,319,Male,37,Junior high school or below,han,1,1,80000,20000,Urban,5,5,4,4,1,0,4,10,0,,
3621,3620,4243,319,Female,34,Junior high school or below,han,1,1,20000,20000,Urban,2,3,3,1,1,0,3,10,0,,
3622,3623,4246,319,Male,50,Junior high school or below,han,1,1,24000,22800,Urban,5,5,5,3,3,0,3,26,0,,
3623,3622,4246,319,Female,48,Junior high school or below,han,1,1,19440,22800,Urban,4,4,4,3,1,0,3,26,0,,
3648,3649,4291,305,Female,38,3-year college,han,0,1,25000,44800,Urban,4,4,4,3,2,0,4,7,1,69,69
3649,3648,4291,305,Male,39,Senior high school/secondary school/tec,han,0,1,80000,44800,Urban,5,4,4,1,1,0,5,7,1,69,69
3650,3651,4293,319,Male,46,Junior high school or below,han,0,1,30000,15750,Urban,4,4,4,3,1,0,2,21,1,75,75
3651,3650,4293,319,Female,44,Junior high school or below,han,0,1,20000,15750,Urban,3,3,2,3,3,0,3,21,1,75,75
3653,3652,4294,319,Female,48,Junior high school or below,han,0,1,6000,24000,Urban,5,4,4,4,0,0,4,25,1,85,85
3652,3653,4294,319,Male,50,Junior high school or below,han,0,1,30000,24000,Urban,5,5,5,3,3,0,3,25,1,85,85
3655,3654,4296,319,Female,46,Junior high school or below,han,1,1,21700,33733.33,Urban,5,5,5,5,4,0,4,22,0,,
3654,3655,4296,319,Male,49,Junior high school or below,han,0,1,28800,33733.33,Urban,1,4,4,4,2,0,4,22,0,,
3658,3659,4307,42,Male,46,Junior high school or below,han,1,1,30000,17166.67,Urban,5,5,5,3,1,0,1,25,0,,
3659,3658,4307,42,Female,45,Junior high school or below,han,1,1,30000,17166.67,Urban,5,5,5,3,1,0,3,25,0,,
3663,3662,4311,42,Female,38,Junior high school or below,han,1,1,28000,12450,Urban,4,5,3,3,1,0,3,12,1,66,66
3662,3663,4311,42,Male,39,3-year college,han,1,1,24000,12450,Urban,5,5,5,4,1,0,4,12,1,66,66
3670,3671,4318,42,Male,47,Junior high school or below,han,1,1,2500,7837.5,Urban,5,5,5,4,1,0,5,20,1,84,84
3671,3670,4318,42,Female,44,Junior high school or below,han,1,1,15000,7837.5,Urban,5,5,5,4,2,0,4,20,1,84,84
3672,3674,4320,42,Male,36,Junior high school or below,han,1,1,8000,10007.5,Urban,4,4,5,3,1,0,2,14,1,60,60
3674,3672,4320,42,Female,36,Senior high school/secondary school/tec,han,1,1,40000,10007.5,Urban,5,5,5,1,4,0,1,14,1,60,60
3675,3673,4321,42,Female,31,Junior high school or below,han,1,1,36000,10007.5,Urban,4,4,3,4,0.5,0,2,9,1,60,60
3673,3675,4321,42,Male,34,Junior high school or below,han,1,1,10000,10007.5,Urban,5,5,5,5,0,0,5,9,1,60,60
3683,3682,4326,42,Female,37,Junior high school or below,han,1,1,30000,15100,Urban,5,5,4,2,1,0,2,7,1,58,58
3682,3683,4326,42,Male,32,Junior high school or below,han,1,1,30000,15100,Urban,5,5,5,4,1,0,3,7,1,58,58
3689,3688,4332,42,Female,37,Junior high school or below,han,1,1,30000,24600,Urban,3,4,3,3,4,0,3,12,1,66,66
3688,3689,4332,42,Male,36,Junior high school or below,han,1,1,38000,24600,Urban,5,5,5,3,1,0,2,12,1,66,66
3690,3691,4334,42,Male,47,Junior high school or below,han,1,1,60000,18750,Urban,5,5,5,5,0,0,5,22,1,71,71
3691,3690,4334,42,Female,46,Junior high school or below,han,1,1,25000,18750,Urban,5,5,5,4,0.5,0,4,22,1,71,71
3693,3692,4336,42,Male,46,Junior high school or below,han,1,1,23000,15000,Urban,4,4,4,5,2,0,3,19,1,76,76
3692,3693,4336,42,Female,42,Junior high school or below,han,1,1,20000,15000,Urban,5,5,5,5,4,0,5,19,1,76,76
3697,3696,4338,42,Female,45,Junior high school or below,han,1,1,24000,8210,Urban,5,5,5,5,2,0,5,22,1,73,73
3696,3697,4338,42,Male,45,Junior high school or below,han,1,1,100000,8210,Urban,5,5,5,3,0,0,4,22,1,73,73
3698,3699,4340,42,Male,37,Senior high school/secondary school/tec,han,1,1,100000,16000,Urban,5,4,5,5,0,0,4,12,1,67,67
3699,3698,4340,42,Female,35,Junior high school or below,han,1,1,20000,16000,Urban,5,5,3,5,1,0,5,12,1,67,67
3700,3701,4341,42,Female,35,3-year college,han,1,1,15000,36086,Urban,5,5,5,3,2,0,2,14,1,62,62
3701,3700,4341,42,Male,41,Junior high school or below,han,1,1,4000,36086,Urban,,,,,,0,,14,1,62,62
3707,3706,4346,42,Female,30,Junior high school or below,han,1,2,24000,11020,Urban,4,3,1,5,1,0,3,2,1,59,59
